8.774928774928773823e-02,5.293154981336072040e-02,2.016060254785312089e-01,5.168719421027960503e-02,2.374125162077813656e-01,4.125838621989282307e-01,1.223824732471230220e-01,1.000000000000000000e+00,0.000000000000000000e+00
5.518394648829431405e-03,2.219255570190249369e-02,3.210570702383309105e-01,5.118119535955330951e-02,1.279010644630381166e-01,7.345968416428513836e-02,5.285788927903600776e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.150769230769230628e-01,5.204471520304103371e-02,1.262349204964223481e-01,3.263295904754709431e-02,5.915340949736566101e-01,7.305998460260573202e-01,7.254906266690441807e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.292803970223324939e-01,7.109490329733927916e-02,1.673045591685437539e-01,7.660183146289857581e-02,1.843131792956357318e-01,1.320975684856272314e-01,5.146113682131208539e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.682637362637362521e-01,5.699496719746964535e-02,2.680095325921287852e-01,3.254279479077585441e-02,7.766786656646172682e-02,2.342344391926985125e-01,2.323490128596292226e-01,1.000000000000000000e+00,0.000000000000000000e+00
4.881656804733728282e-03,1.136572346127026623e-02,4.510736762326030824e-01,1.164474103356742847e-02,2.200589082488174641e-01,3.666252626401558246e-01,1.182215050876566503e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.362200713194091195e-02,3.865987873750577342e-02,1.322787408416930266e-01,6.617359707020480965e-03,2.718515480536808915e-01,5.672532555016558398e-01,1.470034562289915525e-01,1.000000000000000000e+00,0.000000000000000000e+00
8.741721854304634887e-02,4.180075596446141545e-02,1.365969976039409783e-01,8.991416033283195983e-03,1.872227306904731825e-01,5.209128189813916343e-01,2.036680964656558401e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.727182946593951884e-01,1.000000000000000000e+00,2.323461021745281199e-02,0.000000000000000000e+00,1.298299002757261622e-01,1.000000000000000000e+00,0.000000000000000000e+00
9.347232207045291785e-01,8.234418386498105757e-01,1.000000000000000000e+00,9.738598568214417162e-01,2.650179413638735840e-02,3.262611290682046472e-02,1.743950870413711607e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,3.835697468319721436e-03,6.103327185642561936e-01,1.155874087304104535e-02,4.295941145677451001e-01,6.796854492443789031e-01,1.028896754254318285e-01,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.471663881679407648e-01,1.711773273190761793e-02,1.769036072085495293e-01,1.420010333670734815e-01,5.890888993777104038e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.520036849378166577e-01,1.408372735220681793e-01,2.420387784771940720e-01,1.174508061124699826e-01,2.045375721103999955e-01,6.417816744201511048e-01,2.292160485644645918e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.593917710196779969e-01,7.552713867376073531e-02,2.578774300919018936e-01,7.010146565576223787e-02,3.339565866766610602e-01,7.809104031510230026e-01,1.642195763674310638e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.289274106175514856e-01,8.933536032925572246e-02,7.901931604802543696e-02,2.368813744712108468e-02,8.731448909716818529e-02,6.404550809716337278e-01,5.158971406112310421e-01,1.000000000000000000e+00,0.000000000000000000e+00
3.591836734693877320e-01,8.389695114025021161e-02,1.124578236395860770e-01,1.913801323579718272e-02,3.675369990751746474e-02,2.397911345436699038e-01,4.299427339560545347e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.681528662420382070e-01,6.534993743462540194e-02,1.732816731907158847e-01,3.357051993694086522e-02,2.014563371032571104e-01,7.721649321145779288e-01,2.810798772486673425e-01,1.000000000000000000e+00,0.000000000000000000e+00
3.821339950372208694e-02,3.400328641387389411e-02,3.303606374148329583e-01,3.838750015847572361e-02,2.373873013248300190e-01,4.798677931672262198e-01,1.438075619010234230e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.168788046485888243e-01,5.232006230308936662e-02,7.055741799035807060e-02,1.418466773753718213e-02,4.100848504735830624e-01,8.567651595044802892e-01,1.430524762315913689e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.753182069728832504e-01,6.414160267806723326e-02,6.676349742340662030e-02,1.618084324433075732e-02,3.503503880640541079e-01,7.716658910176786845e-01,1.532623796768409208e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.886287625418060165e-02,4.368088283699747554e-02,6.040721001980022681e-02,2.069255496422157947e-02,6.465779940653745284e-01,7.216415624205182455e-01,6.234700432114848034e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.144427001569858660e-02,3.807991854189488046e-02,1.095231708140765453e-01,1.429038685578213654e-02,7.056514720906781335e-01,7.567164187023797117e-01,5.817922317466074633e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.036307692307692152e-01,1.505442880432807107e-01,0.000000000000000000e+00,5.649506072696042908e-02,3.358645367412396165e-01,1.000000000000000000e+00,2.136443387463692889e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.815588385124808912e-01,6.301983228037351392e-02,1.359875537519390498e-01,4.046928352437430959e-02,2.272480482054053397e-01,3.453307216355353537e-01,1.066585062374216658e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.362932369643778986e-02,2.593684303265757565e-02,1.226820917462448091e-01,4.270530997267739555e-03,1.407016809581772832e-01,5.820152136100140705e-01,3.039680791923476955e-01,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.464137352946944144e-02,2.408845622742147030e-01,1.478555157127619916e-02,1.000000000000000000e+00,6.276255714095764215e-01,2.009183557965463565e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.021392808375056888e-01,6.179610455834538135e-02,2.388332715195362610e-01,3.082813954946628937e-02,1.357508683491582824e-01,6.685075288921887848e-01,3.600371748780741288e-01,1.000000000000000000e+00,0.000000000000000000e+00
3.293139293139293183e-02,7.568209445715741446e-02,3.314675389394946547e-01,8.712505427498563881e-02,3.267435570073106560e-02,3.062007778037577621e-01,5.661185731854933012e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.384615384615384248e-01,9.961229074065824918e-02,8.118397576280132755e-02,3.526628677193090200e-02,1.754126616274143124e-01,7.954462570097079466e-01,3.330003917390921275e-01,1.000000000000000000e+00,0.000000000000000000e+00
2.891025641025640747e-01,7.511912304358443759e-02,9.494079199904448263e-02,1.933773711219890709e-02,1.136698860590287796e-01,6.168023879237997109e-01,3.935218664641470521e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.390852390852391374e-02,3.508583307244305532e-02,3.219912774757330842e-01,3.052405164217951786e-02,3.162495106061218308e-01,4.709223096551178322e-01,9.920704376378008948e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.257918552036199317e-02,3.637766133159713727e-02,3.403106752518825773e-01,2.890346765655258873e-02,2.744707333833760754e-01,5.048586776459473846e-01,1.280012215309461188e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.105180533751962263e-01,5.082318622627098742e-02,1.127165894893287085e-01,1.798310424556662582e-02,1.506550121696288158e-01,3.534163498463737119e-01,1.748237548715839695e-01,1.000000000000000000e+00,0.000000000000000000e+00
5.344129554655870258e-03,2.347576796226692047e-02,3.513750874695122928e-01,3.023662297664234458e-02,2.181665906158000989e-01,3.293308953585712406e-01,1.066353114313364908e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.060849598163031010e-01,5.063615476806280352e-02,3.749000118985686830e-02,0.000000000000000000e+00,1.469892692813948298e-01,7.258886128026682538e-01,3.615523187669182903e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.440261865793780738e-01,1.701280470095985486e-01,9.326810383977271468e-02,2.325178895295457182e-01,0.000000000000000000e+00,1.799606298129896587e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
